Id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,MonthlyDebt,NonRealEstateLoans
110537,1,0.958472187,43.0,0,2200.0,6.0,0,0.0,0,1.0,1176.4652438,6.0
110538,0,0.016746912,41.0,0,13300.0,9.0,0,1.0,0,2.0,5677.5731201,8.0
110539,0,0.1614654,62.0,1,15750.0,14.0,0,2.0,1,1.0,5177.671254,12.0
110540,0,0.616467926,64.0,0,11041.0,19.0,0,4.0,0,0.0,11040.000093917,15.0
110541,0,0.9999999,48.0,0,2253.0,7.0,0,0.0,0,0.0,2251.0008883170003,7.0
110542,0,0.852464595,68.0,0,14600.0,8.0,0,1.0,0,0.0,2002.862821,7.0
110543,0,0.943730715,73.0,0,10000.0,11.0,0,2.0,0,0.0,6104.38956,9.0
110544,0,0.9999999,27.0,0,2580.9328571236756,2.0,0,0.0,0,0.0,80.0,2.0
110545,0,0.0,35.0,1,9976.0,9.0,0,6.0,0,1.0,5550.443617848,3.0
110546,1,0.562510077,37.0,3,5816.0,14.0,0,1.0,0,1.0,2475.57435136,13.0
110547,0,0.082412017,57.0,1,4321.0,9.0,0,1.0,0,0.0,1260.708238433,8.0
110548,0,0.004358408,91.0,0,3500.0,6.0,0,0.0,0,0.0,328.9060285,6.0
110549,0,0.0,27.0,0,764.0,4.0,0,0.0,0,0.0,890.8339870079999,4.0
110550,0,0.0,79.0,0,2300.0,1.0,0,0.0,0,2.0,0.0,1.0
110551,0,0.098298034,43.0,0,11436.74656030128,13.0,0,3.0,0,0.0,6695.0,10.0
110552,0,0.116925538,52.0,0,5162.263514846219,3.0,0,1.0,0,0.0,1303.0,2.0
110553,0,0.053488655,51.0,0,3967.0,4.0,0,0.0,0,0.0,91.97681502799999,4.0
110554,0,0.218671546,32.0,0,5417.0,6.0,0,1.0,0,0.0,3187.411590919,5.0
110555,0,0.162346359,58.0,0,5636.097539733163,8.0,0,0.0,0,0.0,169.0,8.0
110556,0,0.259042392,71.0,0,5790.0,20.0,0,1.0,0,1.0,21081.35900613,19.0
110557,0,0.330409128,28.0,0,2300.0,8.0,0,0.0,0,0.0,859.6262489,8.0
110558,0,0.039631787,53.0,0,8000.0,8.0,0,1.0,0,0.0,1687.789024,7.0
110559,0,0.033295938,88.0,0,6415.239124175369,7.0,0,2.0,0,0.0,1913.0,5.0
110560,0,0.039153815,78.0,0,5463.375833026038,10.0,0,0.0,0,0.0,49.0,10.0
110561,0,0.9999999,73.0,0,16500.0,4.0,0,1.0,0,2.0,3342.797403,3.0
110562,0,0.0,45.0,0,10833.0,6.0,0,2.0,0,3.0,2184.798324201,4.0
110563,0,0.9999999,55.0,0,3245.0,1.0,0,0.0,0,0.0,122.96210679500001,1.0
110564,0,0.0,31.0,0,2749.0,9.0,0,2.0,0,0.0,2170.210544205,7.0
110565,0,0.264038735,35.0,0,2500.0,4.0,0,0.0,1,0.0,719.712115,4.0
110566,0,0.166093862,55.0,1,6833.0,20.0,0,1.0,0,0.0,2046.700468249,19.0
110567,0,0.585188052,36.0,0,4571.0,4.0,0,1.0,0,0.0,1120.754809671,3.0
110568,1,0.173826174,38.0,1,4400.0,5.0,0,0.0,0,0.0,399.9091096,5.0
110569,1,0.577422577,42.0,1,5174.0,4.0,0,1.0,1,3.0,1437.722124904,3.0
110570,0,0.071126738,56.0,0,5202.035607219309,8.0,0,1.0,0,0.0,1121.0,7.0
110571,0,0.019997334,64.0,0,5060.0,7.0,0,4.0,0,1.0,5306.95119504,3.0
110572,0,0.049984211,46.0,0,8300.0,9.0,0,0.0,0,0.0,720.9131415,9.0
110573,0,0.02533532,53.0,0,3800.0,7.0,0,1.0,0,2.0,1780.531439,6.0
110574,0,0.058546889,41.0,0,11666.0,9.0,0,2.0,0,2.0,2532.782896278,7.0
110575,0,0.174150344,62.0,1,8812.0,21.0,0,1.0,0,0.0,4937.43969162,20.0
110576,0,0.022093923,89.0,0,9777.0,9.0,0,0.0,0,0.0,56.994170901000004,9.0
110577,0,0.082323326,50.0,1,3666.0,5.0,0,0.0,0,2.0,143.96072956199998,5.0
110578,0,0.648830553,63.0,1,4500.0,12.0,0,0.0,0,0.0,2134.525662,12.0
110579,0,0.196349734,43.0,0,5000.0,22.0,0,5.0,0,0.0,10944.81104,17.0
110580,0,0.16102705,51.0,0,8000.0,10.0,0,2.0,0,7.0,2029.7462799999998,8.0
110581,0,0.281033988,33.0,0,4712.0,9.0,0,1.0,0,2.0,1958.5843409919999,8.0
110582,0,0.063387707,51.0,0,2300.0,15.0,0,2.0,0,0.0,4068.2312048,13.0
110583,0,0.329668769,78.0,0,7983.0,10.0,0,2.0,0,3.0,2628.670715361,8.0
110584,1,0.9999999,50.0,0,5140.002390725411,1.0,0,1.0,1,0.0,1059.0,0.0
110585,0,0.090186685,45.0,1,6546.964734638935,14.0,0,1.0,0,0.0,2389.0,13.0
110586,0,0.775814487,48.0,1,13751.0,10.0,0,2.0,0,2.0,5744.582241167001,8.0
110587,0,0.459088228,54.0,0,8509.0,3.0,0,1.0,0,3.0,2235.7372483540003,2.0
110588,0,0.061598952,28.0,0,4000.0,3.0,0,0.0,0,0.0,36.990752,3.0
110589,0,0.373885997,63.0,0,5396.0,10.0,0,1.0,0,1.0,1589.7053939359998,9.0
110590,0,0.9999999,44.0,0,10000.0,7.0,0,2.0,0,0.0,5309.46905,5.0
110591,0,0.9999999,22.0,0,1169.9565074238396,1.0,0,0.0,0,0.0,1.0,1.0
110592,0,0.075881526,41.0,0,10083.0,16.0,0,2.0,0,2.0,3873.615824601,14.0
110593,0,0.486513487,31.0,1,2600.0,2.0,0,0.0,0,1.0,427.83544700000004,2.0
110594,0,0.292210951,58.0,1,13775.0,5.0,0,2.0,0,0.0,9412.316705725,3.0
110595,0,0.003105806,62.0,1,16000.0,16.0,0,1.0,0,1.0,2610.836816,15.0
110596,0,0.9999999,28.0,0,4176.736928641085,4.0,0,1.0,0,0.0,1716.0,3.0
110597,0,0.0,65.0,0,9956.412162153047,10.0,0,3.0,0,0.0,4624.0,7.0
110598,0,0.484914585,41.0,0,5800.0,8.0,0,0.0,0,0.0,1509.7396984,8.0
110599,0,0.9999999,58.0,0,5401.915006027794,3.0,0,1.0,0,0.0,1451.0,2.0
110600,0,0.9999999,63.0,0,4299.0,5.0,0,2.0,0,1.0,2051.522789298,3.0
110601,0,0.341127606,41.0,0,7275.784807348823,5.0,0,2.0,0,0.0,3363.0,3.0
110602,0,0.07247511,50.0,0,9096.0,6.0,0,1.0,0,1.0,1279.8592927920001,5.0
110603,0,0.195814847,28.0,0,5400.0,5.0,0,0.0,0,1.0,607.8874284,5.0
110604,0,0.002264661,63.0,0,2500.0,12.0,0,0.0,0,1.0,3.9983999999999997,12.0
110605,0,0.001582631,97.0,0,1500.0,15.0,0,0.0,1,0.0,2.9980019999999996,15.0
110607,0,0.165813381,56.0,1,12958.0,19.0,0,1.0,0,0.0,4615.6437983920005,18.0
110608,0,0.667810921,76.0,0,5025.0,13.0,0,1.0,0,0.0,2226.556902525,12.0
110609,0,0.100603451,71.0,0,1800.0,8.0,0,0.0,0,0.0,124.9305948,8.0
110610,0,0.060479499,93.0,0,6799.0,7.0,0,0.0,0,0.0,43.993527812,7.0
110611,0,0.988011988,29.0,1,5400.0,6.0,0,0.0,0,1.0,551.8977983999999,6.0
110612,0,0.9999999,50.0,0,7916.0,2.0,0,1.0,0,0.0,599.924216228,1.0
110613,0,0.119540675,44.0,0,6683.0,8.0,0,1.0,0,0.0,1532.77064344,7.0
110614,0,0.495124059,25.0,0,3333.0,5.0,0,0.0,0,0.0,813.75584961,5.0
110615,0,0.117443869,91.0,0,4904.84736490532,3.0,0,0.0,0,0.0,38.0,3.0
110616,0,0.053347333,68.0,0,7066.5064537373855,6.0,0,3.0,0,0.0,2400.0,3.0
110617,0,0.332611231,51.0,0,9000.0,9.0,0,2.0,0,6.0,2409.7322520000002,7.0
110618,0,0.430038511,35.0,0,7977.0,11.0,0,5.0,0,1.0,5085.362499918,6.0
110619,1,0.503612187,46.0,1,10000.0,7.0,1,1.0,1,3.0,1683.83162,6.0
110620,0,0.008359666,43.0,0,4400.880093072846,1.0,0,0.0,0,0.0,6.0,1.0
110621,0,0.002850636,65.0,0,6000.0,9.0,0,0.0,0,0.0,4.999164,9.0
110622,0,0.050701432,62.0,0,5463.375833026038,14.0,0,0.0,0,0.0,72.0,14.0
110623,0,0.287971622,40.0,0,8420.0,11.0,0,1.0,0,0.0,1444.8284012400002,10.0
110624,0,0.035014048,69.0,0,3360.0,5.0,0,2.0,0,0.0,636.81047472,3.0
110625,0,0.028112997,80.0,0,5918.0,3.0,0,1.0,0,1.0,686.883931954,2.0
110626,0,0.352150358,50.0,0,2000.0,8.0,0,1.0,0,0.0,940.529736,7.0
110627,0,0.529476034,33.0,0,6270.0,9.0,0,0.0,0,2.0,856.8633414,9.0
110628,0,0.9999999,42.0,0,3825.0,1.0,0,0.0,0,0.0,298.921848975,1.0
110629,0,0.14531314,26.0,1,6250.0,5.0,0,0.0,0,1.0,426.93169374999997,5.0
110630,0,0.795905412,38.0,1,4900.0,5.0,0,1.0,0,3.0,1121.7710679000002,4.0
110631,0,0.007290087,81.0,0,4884.783223958384,4.0,0,0.0,0,0.0,6.0,4.0
110632,0,0.246947617,36.0,1,5399.0,8.0,0,1.0,0,0.0,2188.59462763,7.0
110633,1,0.927563604,42.0,0,9537.0,7.0,0,2.0,0,2.0,2955.6900832140004,5.0
110634,0,0.0,47.0,0,7000.0,14.0,0,1.0,0,0.0,3029.5672050000003,13.0
110635,0,0.859272437,57.0,1,6000.0,7.0,0,1.0,1,0.0,1572.7378800000001,6.0
110636,0,0.60369641,43.0,1,4000.0,5.0,0,1.0,0,3.0,1633.591604,4.0
110637,1,0.206511046,36.0,1,2666.0,8.0,0,0.0,0,1.0,785.705287226,8.0
110638,0,0.090114997,31.0,0,5000.0,7.0,0,2.0,0,2.0,3286.34273,5.0
110639,0,0.041207811,67.0,0,7000.0,13.0,0,1.0,0,0.0,1002.8567360000001,12.0
110640,0,0.041969947,55.0,0,9041.0,13.0,0,2.0,0,2.0,3228.642892619,11.0
110641,0,0.765646871,30.0,0,3280.0,2.0,0,0.0,0,0.0,538.83572024,2.0
110642,0,0.986261467,42.0,0,7321.799717807704,7.0,0,1.0,0,0.0,3371.0,6.0
110643,0,0.270477986,39.0,0,6274.679961346052,5.0,0,1.0,0,1.0,2382.0,4.0
110644,0,0.029056831,56.0,0,6500.0,12.0,0,2.0,0,0.0,2725.5806825,10.0
110645,0,0.052785155,65.0,0,7676.0,7.0,0,3.0,0,0.0,5665.2619516919995,4.0
110646,0,0.375724855,33.0,1,3583.0,12.0,0,0.0,0,1.0,848.763114863,12.0
110647,0,0.147600394,65.0,0,8767.0,15.0,0,2.0,0,2.0,3640.584735612,13.0
110648,0,0.415823433,54.0,0,6231.112360367244,5.0,0,1.0,0,0.0,1780.0,4.0
110649,0,0.370519225,51.0,0,15476.0,16.0,0,0.0,0,6.0,2657.8282604839997,16.0
110650,0,0.0399362,77.0,0,6000.0,5.0,0,0.0,0,0.0,539.9100119999999,5.0
110651,0,0.063962724,59.0,0,6404.0,11.0,0,1.0,0,0.0,1780.7219328480003,10.0
110652,0,0.544330362,64.0,0,19600.0,18.0,0,3.0,0,1.0,11370.4198748,15.0
110653,0,0.031958081,47.0,0,5901.0,17.0,0,1.0,0,1.0,2726.537954364,16.0
110654,0,0.345767423,74.0,0,4379.0,11.0,0,1.0,0,0.0,2079.525115255,10.0
110655,0,0.000475311,87.0,0,4879.779388456411,4.0,0,0.0,0,0.0,1.0,4.0
110656,0,0.1424578,65.0,0,59282.0,4.0,0,0.0,0,0.0,785.9867215160001,4.0
110657,0,0.038331454,50.0,0,4862.79259395174,3.0,0,1.0,0,0.0,969.0,2.0
110658,0,0.9999999,36.0,0,5901.350937786313,2.0,0,1.0,0,0.0,2068.0,1.0
110659,0,0.561675441,49.0,0,93800.0,17.0,0,2.0,0,2.0,3596.9616382000004,15.0
110660,0,0.098901099,40.0,1,4500.0,6.0,0,0.0,0,0.0,617.8626989999999,6.0
110661,0,0.028834383,68.0,0,15000.0,6.0,0,2.0,0,1.0,2964.80235,4.0
110662,1,0.9999999,65.0,1,1000.0,3.0,2,1.0,1,0.0,2518.481518,2.0
110663,0,0.932106789,38.0,0,2200.0,4.0,0,0.0,0,0.0,1020.536121,4.0
110664,0,0.195680863,44.0,0,10650.292057395516,19.0,0,2.0,0,2.0,5148.0,17.0
110665,0,0.030041275,73.0,0,4500.0,6.0,0,0.0,0,0.0,19.9955565,6.0
110666,0,0.915149962,28.0,0,1640.0,6.0,0,0.0,0,0.0,180.88970072,6.0
110668,0,0.9999999,66.0,0,4946.803576975949,7.0,0,1.0,0,0.0,941.0,6.0
110669,0,0.577460425,47.0,0,7150.0,6.0,0,2.0,0,3.0,3389.5259398,4.0
110670,0,0.256071575,41.0,0,9416.0,11.0,0,1.0,0,4.0,2720.711053984,10.0
110671,0,0.451824021,51.0,1,5500.0,9.0,1,1.0,0,3.0,3460.3708425,8.0
110672,0,0.000207969,72.0,0,3856.0,11.0,0,1.0,0,0.0,1298.6632078559999,10.0
110673,0,0.691528534,39.0,0,14983.0,15.0,0,4.0,0,2.0,8569.428052098001,11.0
110674,0,0.9999999,30.0,0,3671.0,2.0,0,0.0,0,1.0,527.85621035,2.0
110675,0,0.089804066,56.0,0,5283.0,33.0,0,1.0,0,0.0,2580.511542345,32.0
110676,0,0.9999999,34.0,0,1600.0,1.0,0,0.0,0,0.0,74.9531536,1.0
110677,0,0.0,61.0,0,2600.0,3.0,0,0.0,0,0.0,379.853903,3.0
110678,0,0.385707945,57.0,1,3862.0,12.0,0,2.0,0,0.0,2940.23867549,10.0
110679,0,0.007064833,59.0,0,1800.0,8.0,0,1.0,0,0.0,505.71904500000005,7.0
110680,0,0.42345985,45.0,0,4800.0,8.0,0,1.0,0,3.0,1810.6227888,7.0
110681,1,0.006803611,79.0,2,2500.0,12.0,0,0.0,1,0.0,9.996002500000001,12.0
110682,0,0.091171133,75.0,0,4390.0,4.0,0,1.0,0,0.0,656.85037409,3.0
110684,0,0.657364138,45.0,1,5832.0,10.0,0,1.0,0,2.0,2776.5239175359998,9.0
110685,0,0.032718691,68.0,0,6663.0,7.0,0,2.0,0,0.0,3288.506452797,5.0
110686,0,0.072347218,55.0,0,10805.0,11.0,0,2.0,0,3.0,3196.7041447750003,9.0
110687,0,0.417609599,67.0,0,2779.0,12.0,0,1.0,0,0.0,1656.403955535,11.0
110688,0,0.053610739,63.0,0,33333.0,11.0,0,1.0,0,1.0,13860.584192772001,10.0
110689,0,0.9999999,36.0,1,2400.0,3.0,0,0.0,0,2.0,1047.5635152,3.0
110690,0,0.831861356,30.0,0,1900.0,5.0,0,0.0,0,0.0,312.83534960000003,5.0
110691,0,0.612196259,37.0,0,3517.0,6.0,0,1.0,0,1.0,2030.422682669,5.0
110692,0,0.0,44.0,0,6400.0,5.0,0,1.0,0,2.0,957.850336,4.0
110693,0,0.00145803,60.0,0,5126.462716240332,4.0,0,1.0,0,0.0,1226.0,3.0
110694,1,0.774788624,43.0,0,5300.0,5.0,3,0.0,2,1.0,993.812487,5.0
110695,0,0.043827815,43.0,0,5200.0,8.0,0,2.0,0,2.0,3654.2972492,6.0
110696,0,0.043927918,66.0,0,5027.386393123655,5.0,0,0.0,0,0.0,88.0,5.0
110697,0,0.149155048,67.0,0,6000.0,6.0,0,0.0,1,1.0,599.900016,6.0
110698,0,0.078033137,64.0,0,5100.0,13.0,0,3.0,0,0.0,2640.4822569000003,10.0
110699,0,0.149619953,58.0,0,9000.0,7.0,0,0.0,0,0.0,916.8981210000001,7.0
110700,0,0.066620496,67.0,0,11700.0,10.0,0,2.0,0,0.0,2502.7860897,8.0
110701,0,0.29376334,42.0,0,9500.0,11.0,0,2.0,0,0.0,3980.5809875,9.0
110702,1,0.885852358,37.0,5,5166.0,11.0,1,1.0,0,0.0,2701.477064664,10.0
110703,0,0.032364981,50.0,0,1.0,12.0,0,2.0,0,1.0,1292.5,10.0
110704,0,0.797424607,56.0,1,15000.0,8.0,0,1.0,0,0.0,2463.83574,7.0
110705,0,0.074167488,56.0,0,8665.173379115071,19.0,0,2.0,0,1.0,2958.0,17.0
110706,0,0.006210695,35.0,0,3125.0,7.0,0,1.0,0,0.0,2106.325975,6.0
110707,0,0.058310186,50.0,0,10000.0,8.0,0,2.0,0,0.0,3660.6339399999997,6.0
110708,0,0.020570841,38.0,0,5500.0,6.0,0,1.0,0,2.0,1609.7073245,5.0
110709,0,0.410358828,73.0,0,8703.0,10.0,0,1.0,0,1.0,3401.609141637,9.0
110710,0,0.129029418,46.0,0,7400.0,3.0,0,0.0,0,1.0,218.9704104,3.0
110711,0,0.0,44.0,0,5890.019221165526,10.0,0,2.0,0,0.0,1816.0,8.0
110712,0,0.024898228,68.0,0,5833.0,11.0,0,1.0,0,1.0,1432.754371143,10.0
110713,0,0.003562797,85.0,0,7075.0,17.0,0,1.0,0,0.0,1000.8585358,16.0
110714,0,0.874395867,61.0,0,13445.958614968118,6.0,0,1.0,0,2.0,6712.0,5.0
110715,0,0.721171153,45.0,3,9140.0,6.0,0,1.0,0,3.0,3875.5759782,5.0
110716,0,0.184614957,59.0,0,6905.0,16.0,1,1.0,0,1.0,1531.7781669249998,15.0
110717,0,0.307049647,41.0,0,3000.0,11.0,0,0.0,0,3.0,2015.328225,11.0
110718,0,0.912506835,58.0,0,6915.726770022942,6.0,0,1.0,0,0.0,2333.0,5.0
110719,0,0.060393412,41.0,0,3300.0,8.0,0,0.0,0,2.0,81.9751581,8.0
110720,0,0.124460725,61.0,0,17462.0,15.0,0,1.0,0,1.0,4489.742880866,14.0
110721,0,0.172869681,42.0,0,6666.0,7.0,0,1.0,0,1.0,1071.83920536,6.0
110722,0,0.439349377,30.0,0,3849.3931131183517,8.0,0,2.0,0,0.0,1384.0,6.0
110723,1,0.865814437,54.0,1,8135.0,11.0,0,2.0,3,2.0,2942.63827664,9.0
110724,1,0.9999999,29.0,0,3162.395396848412,4.0,6,0.0,0,0.0,40.0,4.0
110725,0,0.466961087,30.0,0,4166.0,3.0,0,0.0,0,0.0,254.938803264,3.0
110726,0,0.051011044,40.0,0,7374.0,5.0,0,2.0,0,0.0,3127.575862782,3.0
110727,0,0.031540582,33.0,0,2500.0,3.0,0,0.0,0,0.0,75.9696125,3.0
110728,0,0.035220194,61.0,0,9583.0,9.0,0,2.0,0,0.0,3503.6343914669997,7.0
110729,0,0.448831437,52.0,0,6229.0,10.0,0,1.0,0,0.0,2114.660511524,9.0
110730,0,0.558291442,41.0,0,8700.0,9.0,0,1.0,0,1.0,3246.6268239,8.0
110731,0,0.055154943,72.0,0,5376.0,15.0,0,1.0,0,0.0,2481.5384025599997,14.0
110732,0,0.137171571,52.0,1,1775.0,15.0,0,1.0,0,0.0,864.51295125,14.0
110733,0,0.352906458,64.0,0,10040.0,20.0,0,4.0,0,0.0,8068.19639876,16.0
110734,0,0.012967741,64.0,0,7500.0,10.0,0,1.0,0,1.0,807.8922825,9.0
110735,0,0.569475617,46.0,1,7483.0,5.0,0,3.0,2,2.0,2839.6205243279996,2.0
110736,1,0.898255516,42.0,0,10053.0,26.0,0,2.0,0,0.0,6859.317681287999,24.0
110737,0,0.688372746,45.0,0,8600.0,4.0,0,0.0,0,1.0,304.9645398,4.0
110738,0,0.0,27.0,0,1500.0,1.0,1,0.0,0,0.0,441.7055295,1.0
110739,0,0.08899191,78.0,0,3000.0,4.0,0,0.0,0,2.0,572.809065,4.0
110740,0,0.043413692,44.0,0,16366.0,10.0,0,2.0,0,1.0,3038.814314634,8.0
110741,0,0.081366135,37.0,0,11000.0,13.0,0,3.0,0,0.0,6495.409503,10.0
110742,0,0.08727515,22.0,0,2745.0,3.0,0,0.0,0,0.0,93.96576945000001,3.0
110743,1,0.981826443,40.0,0,4166.0,6.0,0,2.0,0,2.0,3250.2198232759997,4.0
110744,0,0.042890129,48.0,0,7775.0,8.0,0,1.0,0,0.0,3542.5443669,7.0
110745,0,0.057798555,43.0,0,12000.0,7.0,0,1.0,0,1.0,3170.735772,6.0
110746,0,0.882326798,54.0,0,5333.0,15.0,0,2.0,0,3.0,4642.129544769,13.0
110747,0,0.065564801,57.0,0,8903.63645969971,9.0,0,2.0,0,3.0,2878.0,7.0
110748,0,0.040347983,72.0,0,4982.77217063734,2.0,0,1.0,0,0.0,911.0,1.0
110749,0,0.9999999,53.0,0,1333.0,0.0,0,0.0,0,0.0,0.0,0.0
110750,0,0.501360241,33.0,1,5000.0,10.0,0,0.0,0,1.0,929.814035,10.0
110751,0,0.792733134,49.0,0,6026.0,12.0,0,1.0,0,0.0,3917.349925264,11.0
110752,0,0.003522327,37.0,6,6667.0,17.0,0,2.0,0,2.0,4643.303540236,15.0
110753,0,0.082368845,73.0,0,5421.563293994177,6.0,0,0.0,0,0.0,132.0,6.0
110754,0,0.972628421,30.0,0,1700.0,3.0,0,0.0,0,0.0,622.6337447999999,3.0
110755,0,0.287737116,74.0,1,9200.0,22.0,0,2.0,0,0.0,7059.2326892,20.0
110756,0,0.087029996,45.0,0,4752.106443333553,3.0,0,0.0,0,0.0,175.0,3.0
110757,0,0.090177719,48.0,0,10137.0,6.0,0,2.0,0,2.0,4433.562638964,4.0
110758,0,0.578460389,61.0,0,6152.884465454205,4.0,0,1.0,0,0.0,1892.0,3.0
110759,0,0.480662983,46.0,0,9000.0,7.0,0,0.0,0,2.0,1696.811463,7.0
110760,0,0.64182315,50.0,1,3284.0,8.0,0,1.0,0,2.0,3570.9126335960004,7.0
110761,0,0.031703879,56.0,0,1781.0,9.0,0,1.0,0,0.0,1683.054994972,8.0
110762,0,0.014597081,48.0,0,6107.009610571566,4.0,0,2.0,0,0.0,1915.0,2.0
110763,0,0.135475825,47.0,0,11527.0,10.0,0,1.0,0,2.0,2974.741928478,9.0
110764,0,0.135209968,58.0,0,4605.808114179539,3.0,0,0.0,0,0.0,536.0,3.0
110765,1,0.9999999,40.0,1,3006.0,0.0,1,0.0,0,3.0,30.989689668,0.0
110766,0,0.339383729,38.0,0,10443.0,8.0,0,2.0,0,0.0,2076.801133095,6.0
110767,0,0.05171673,45.0,0,6000.0,5.0,0,1.0,0,3.0,1846.692216,4.0
110768,0,0.032145819,60.0,0,6335.0,5.0,0,2.0,0,0.0,4406.30444807,3.0
110769,0,0.840570589,49.0,0,7581.612576921211,10.0,0,1.0,0,2.0,2922.0,9.0
110770,0,0.085557005,48.0,0,10050.0,18.0,0,4.0,0,3.0,5540.44871145,14.0
110771,0,0.487776056,47.0,0,6433.0,15.0,0,2.0,0,0.0,2994.5345071320003,13.0
110772,0,0.153919875,37.0,0,3800.0,8.0,0,1.0,0,2.0,1641.5680078,7.0
110773,0,0.000199996,54.0,0,7000.0,6.0,0,1.0,0,2.0,1257.820312,5.0
110774,0,0.9999999,78.0,0,2972.0,0.0,0,0.0,0,0.0,0.0,0.0
110775,0,0.057287378,78.0,0,3200.0,2.0,0,1.0,0,0.0,459.8562944,1.0
110776,0,0.387522496,83.0,0,3333.0,11.0,0,0.0,0,0.0,57.982604493000004,11.0
110777,0,0.292155767,42.0,0,1500.0,5.0,0,0.0,0,0.0,153.897402,5.0
110779,0,0.214060457,58.0,0,1500.0,2.0,0,0.0,0,0.0,82.9447035,2.0
110780,0,0.716152383,44.0,1,11000.0,11.0,0,2.0,0,1.0,6003.454226,9.0
110781,0,0.082383708,61.0,0,2230.0,17.0,0,0.0,0,0.0,666.70103056,17.0
110782,0,0.574386179,66.0,0,1104.0,12.0,0,0.0,0,0.0,391.645248624,12.0
110783,0,0.040807642,65.0,0,7420.71197382346,4.0,0,2.0,0,0.0,2715.0,2.0
110784,0,0.035895924,27.0,0,820.0,10.0,0,2.0,1,0.0,2535.9074303400002,8.0
110785,0,0.00547354,61.0,1,7953.0,14.0,0,2.0,0,2.0,2845.6421965289996,12.0
110786,0,0.649760519,50.0,0,11866.0,16.0,0,1.0,0,2.0,5570.53054393,15.0
110787,0,0.070486905,65.0,0,6125.0,5.0,0,0.0,0,0.0,106.982533,5.0
110788,0,0.038915045,67.0,0,6537.0,3.0,0,1.0,0,0.0,988.848728037,2.0
110789,0,0.379941838,73.0,0,929.0,17.0,0,0.0,0,0.0,1768.096773774,17.0
110790,0,0.135267664,68.0,0,10986.0,11.0,0,0.0,0,0.0,1809.8352549420001,11.0
110791,0,0.0,35.0,0,3660.0,5.0,0,0.0,0,2.0,757.7929533,5.0
110792,0,0.358400082,35.0,0,7250.0,10.0,0,2.0,0,3.0,3840.47028275,8.0
110793,0,0.103545047,85.0,0,4583.0,2.0,0,0.0,0,1.0,95.979055864,2.0
110794,0,0.0,44.0,0,10750.0,11.0,0,3.0,0,0.0,6588.3871257499995,8.0
110795,0,0.9999999,22.0,0,1760.0,1.0,0,0.0,0,0.0,243.86144288000003,1.0
110796,0,0.0,41.0,0,3800.0,5.0,0,0.0,0,2.0,667.824255,5.0
110797,0,0.0,38.0,1,10000.0,9.0,0,1.0,0,2.0,1370.86291,8.0
110798,0,0.002879885,30.0,0,18083.0,12.0,0,5.0,0,0.0,4246.765154255,7.0
110800,0,0.389457002,50.0,0,9300.0,6.0,0,1.0,0,4.0,1731.8137848,5.0
110801,0,0.525803226,58.0,1,5833.0,12.0,0,2.0,0,0.0,3675.369899361,10.0
110802,1,0.9999999,34.0,0,2494.0,0.0,0,0.0,0,2.0,0.0,0.0
110803,0,0.036969501,33.0,0,7000.0,9.0,0,0.0,0,0.0,220.968433,9.0
110804,0,0.079775199,45.0,0,5415.413826607159,11.0,0,1.0,0,0.0,1363.0,10.0
110805,0,0.056342885,73.0,0,5724.851935822727,10.0,0,1.0,0,0.0,1758.0,9.0
110806,0,0.193697868,30.0,0,2156.0,6.0,0,1.0,0,0.0,1173.45572498,5.0
110807,1,0.9999999,49.0,0,4547.948254523455,2.0,1,0.0,1,0.0,26.0,2.0
110808,0,0.0,64.0,0,7420.71197382346,6.0,0,1.0,0,0.0,2698.0,5.0
110809,0,0.510570221,37.0,0,4625.0,12.0,0,1.0,0,2.0,2821.389971,11.0
110810,0,0.030082557,78.0,0,4583.0,9.0,0,1.0,0,0.0,509.888745735,8.0
110811,1,0.43042149,55.0,0,8600.0,12.0,0,3.0,0,1.0,5746.3318234,9.0
110812,0,0.133747441,65.0,0,10000.0,13.0,0,0.0,0,1.0,2273.77262,13.0
110813,0,0.003653792,83.0,0,3000.0,14.0,0,2.0,0,0.0,701.766078,12.0
110814,0,0.053065252,66.0,0,5158.506542831465,6.0,0,0.0,0,0.0,59.0,6.0
110815,0,0.75704859,59.0,0,5120.0,4.0,0,0.0,0,2.0,1115.78207232,4.0
110816,0,0.0,90.0,0,4982.533177296613,7.0,0,0.0,0,0.0,25.0,7.0
110817,0,0.900928477,66.0,0,4682.209000289307,6.0,0,0.0,0,0.0,500.0,6.0
110818,0,0.020251887,75.0,0,3200.0,6.0,0,1.0,0,0.0,1263.6051232,5.0
110819,0,0.041135982,49.0,0,3058.0,6.0,0,1.0,0,1.0,508.833604268,5.0
110820,0,0.025966234,48.0,0,5500.0,7.0,0,1.0,0,3.0,1332.757679,6.0
110821,0,0.610229013,63.0,0,0.0,8.0,0,0.0,0,0.0,3093.0,8.0
110822,0,0.12375505,37.0,0,7250.0,5.0,0,2.0,0,1.0,2477.6582535000002,3.0
110823,0,0.007403729,62.0,0,7066.5064537373855,4.0,0,1.0,0,0.0,2443.0,3.0
